Id,Reviews,Size,Installs,Type,Price
69816826,484981,0,10000000,Free,0
37057182,2055,98304,100000,Free,0
98734181,73539,98304,1000000,Free,0
63565002,59017,83968,1000000,Free,0
98048067,5829,71680,100000,Free,0
39882938,18621,64512,100000,Paid,2.99
97450863,19922,35840,100000,Paid,1.99
95486125,21119,49152,100000,Paid,4.99
45577010,7412,86016,100000,Paid,4.99
66308334,10795,70656,100000,Paid,5.99
43900194,13004,47104,100000,Paid,6.99
94943057,38207,15360,100000,Paid,9.99
66595589,9394,33792,100000,Paid,4.99
95016620,337913,49152,5000000,Free,0
28634903,4449882,68608,100000000,Free,0
14126996,22429716,75776,500000000,Free,0
32279659,3883589,58368,100000000,Free,0
81377431,14200550,53248,100000000,Free,0
96479107,2719142,25600,10000000,Free,0
51533904,1107197,0,10000000,Free,0
59910672,3716278,36864,50000000,Free,0
34344286,931595,31744,10000000,Free,0
19410193,165928,93184,5000000,Free,0
31371368,2468063,94208,50000000,Free,0
21305888,309176,71680,5000000,Free,0
74459935,807338,95232,10000000,Free,0
17152180,446434,53248,10000000,Free,0
12728046,214819,93184,5000000,Free,0
37024129,522466,37888,10000000,Free,0
52425261,584126,65536,10000000,Free,0
86906987,32551,35840,500000,Free,0
12423453,90218,99328,1000000,Free,0
24096630,212524,95232,5000000,Free,0
61567827,2045554,28672,50000000,Free,0
35619845,745684,84992,5000000,Free,0
66053879,416540,101376,10000000,Free,0
43171421,16601,56320,500000,Free,0
51294798,59017,83968,1000000,Free,0
20383206,3057481,14336,50000000,Free,0
74535763,224514,82944,5000000,Free,0
41479844,26247,0,1000000,Free,0
25199245,22430188,75776,500000000,Free,0
24064376,4449910,68608,100000000,Free,0
76445245,14201891,53248,100000000,Free,0
37981200,27725352,77824,1000000000,Free,0
83575233,6199095,68608,100000000,Free,0
78050386,10493,51200,1000000,Free,0
23223479,148945,47104,10000000,Free,0
74994097,1351771,0,10000000,Free,0
43726409,1889582,0,50000000,Free,0
42895513,23136735,99328,100000000,Free,0
74670508,44893888,100352,100000000,Free,0
68316483,7614415,71680,100000000,Free,0
95460193,4067651,70656,100000000,Free,0
46064135,295576,3994,10000000,Free,0
98674021,59907,7987,5000000,Free,0
50178994,10460,18432,1000000,Free,0
19390213,10486018,24576,500000000,Free,0
44287907,8119151,63488,500000000,Free,0
41864952,1295625,11264,100000000,Free,0
65587039,3093932,0,10000000,Free,0
20106883,230849,89088,10000000,Free,0
55154409,9883367,101376,100000000,Free,0
18106808,3198176,83968,100000000,Free,0
88029806,10055521,96256,100000000,Free,0
94595534,4129665,0,50000000,Free,0
49654280,2158580,0,10000000,Free,0
70208917,506593,0,10000000,Free,0
56413003,5419676,98304,100000000,Free,0
50050184,990723,76800,10000000,Free,0
93538865,592504,0,50000000,Free,0
45015778,21892,14336,1000000,Free,0
73834981,1138239,60416,50000000,Free,0
97161734,9883806,75776,100000000,Free,0
42491566,197540,29696,10000000,Free,0
99198635,74695,17408,10000000,Free,0
74376550,5566889,99328,100000000,Free,0
31636299,2698882,79872,100000000,Free,0
19580488,1535973,0,50000000,Free,0
36367478,14892469,0,500000000,Free,0
44485820,8923818,64512,100000000,Free,0
26720846,1125438,25600,10000000,Free,0
34982486,29445,29696,5000000,Free,0
59604458,655145,73728,10000000,Free,0
42643314,5476569,54272,100000000,Free,0
91695519,27725352,77824,1000000000,Free,0
74001707,1500999,33792,100000000,Free,0
37899253,4230886,61440,100000000,Free,0
21137824,8119154,63488,500000000,Free,0
58886707,1535973,0,50000000,Free,0
17536437,2698889,79872,100000000,Free,0
39593040,990663,76800,10000000,Free,0
39259176,2119218,71680,50000000,Free,0
45010214,1327265,101376,50000000,Free,0
79322054,184210,101376,10000000,Free,0
78993555,1242855,27648,50000000,Free,0
24386519,401425,71680,10000000,Free,0
30534243,10979062,90112,100000000,Free,0
94207270,515657,64512,10000000,Free,0
80453536,955656,83968,10000000,Free,0
97641593,337913,49152,5000000,Free,0
23549408,725897,31744,10000000,Free,0
52159813,549039,23552,50000000,Free,0
69069063,1559650,0,50000000,Free,0
89651698,292164,60416,10000000,Free,0
94885802,520962,39936,10000000,Free,0
13681336,1381820,55296,10000000,Free,0
73766582,525517,49152,10000000,Free,0
78365786,696,0,100000,Free,0
40433475,194969,30720,10000000,Free,0
55386074,327599,67584,10000000,Free,0
95988133,3816799,32768,100000000,Free,0
78403008,10538,51200,1000000,Free,0
42069136,5476569,54272,100000000,Free,0
43668573,105620,62464,1000000,Free,0
53701044,37139,50176,1000000,Free,0
85633293,147791,38912,5000000,Free,0
74697088,347883,20480,10000000,Free,0
37603714,343263,0,10000000,Free,0
55280091,354373,67584,10000000,Free,0
28105499,753043,58368,100000000,Free,0
86234022,43055,97280,5000000,Free,0
43409157,153381,0,10000000,Free,0
56679831,559,32768,100000,Free,0
66203679,3073251,33792,50000000,Free,0
73795283,26649,67584,5000000,Free,0
98920127,2151039,76800,50000000,Free,0
72008497,306764,29696,10000000,Free,0
95897845,22430188,75776,500000000,Free,0
65955342,4067651,70656,100000000,Free,0
17326691,59907,7987,5000000,Free,0
62421532,1500622,33792,100000000,Free,0
28695349,14201604,53248,100000000,Free,0
96943780,280098,51200,10000000,Free,0
21156972,148990,47104,10000000,Free,0
25043262,26985,41984,5000000,Free,0
53633482,1125438,64512,10000000,Free,0
46839271,5387781,54272,100000000,Free,0
81306931,8923847,64512,100000000,Free,0
63097323,1327269,101376,50000000,Free,0
91854123,23043,0,5000000,Free,0
84020776,42145,20480,10000000,Free,0
46397985,1295625,11264,100000000,Free,0
75857419,990796,76800,10000000,Free,0
19104040,171448,13312,10000000,Free,0
68633254,2610680,47104,100000000,Free,0
74751786,1300619,79872,50000000,Free,0
36534526,2123793,50176,100000000,Free,0
64121527,21892,14336,1000000,Free,0
69072629,6074627,102400,100000000,Free,0
46733666,104303,0,10000000,Free,0
97665143,5566908,99328,100000000,Free,0
26136412,2750645,0,100000000,Free,0
93475045,47644,15360,5000000,Free,0
86361139,125647,33792,10000000,Free,0
50674375,4355,0,1000000,Free,0
91750456,2119235,71680,50000000,Free,0
50253561,214878,10240,10000000,Free,0
12612273,811040,78848,10000000,Free,0
77986440,1536349,0,50000000,Free,0
28622594,592504,0,50000000,Free,0
34186421,17044,5018,5000000,Free,0
44703522,155186,0,10000000,Free,0
69229877,1125566,25600,10000000,Free,0
36229546,5419676,98304,100000000,Free,0
78949237,34494,23552,5000000,Free,0
69102492,260651,52224,10000000,Free,0
80620804,4638163,98304,100000000,Free,0
91460225,7614407,71680,100000000,Free,0
72540190,234110,38912,50000000,Free,0
68222724,48615,24576,10000000,Free,0
73729773,470694,0,50000000,Free,0
60317632,42145,20480,10000000,Free,0
30480661,4449910,68608,100000000,Free,0
17835356,14774,19456,1000000,Free,0
54453808,12753,52224,5000000,Free,0
39465758,33983,22528,5000000,Free,0
82646015,20267,47104,1000000,Free,0
87242196,5761,21504,1000000,Free,0
16947312,11618,39936,5000000,Free,0
16982710,12948,23552,1000000,Free,0
17220100,685,26624,100000,Free,0
67141044,9779,39936,5000000,Free,0
38107493,369378,24576,50000000,Free,0
52674027,11436,15360,1000000,Free,0
68358368,2150,20480,500000,Free,0
43905005,48615,24576,10000000,Free,0
47004520,382,45056,500000,Free,0
23622836,24936,38912,5000000,Free,0
18230196,1109,53248,1000000,Free,0
65244014,974,14336,500000,Free,0
74802748,108795,50176,10000000,Free,0
89486378,1455,9114,500000,Free,0
26872451,1014822,57344,50000000,Free,0
69739693,86961,101376,10000000,Free,0
90206063,7320,10240,1000000,Free,0
72764059,59843,20480,5000000,Free,0
75906869,18616,10240,1000000,Free,0
35535482,11950,19456,5000000,Free,0
37983641,4289,33792,500000,Free,0
60870559,68286,87040,10000000,Free,0
83595602,11716,49152,1000000,Free,0
23321574,3323,9830,1000000,Free,0
48034965,328619,15360,10000000,Free,0
56763603,46741,51200,10000000,Free,0
50800753,530854,52224,10000000,Free,0
14299729,7050,24576,1000000,Free,0
40545902,235906,13312,10000000,Free,0
60640912,17753,16384,1000000,Free,0
45113143,432,64512,100000,Free,0
97635025,32029,15360,5000000,Free,0
41641457,4207,26624,100000,Free,0
68254818,64,82944,10000,Free,0
86822396,96,80896,5000,Paid,3.99
17057679,496,96256,100000,Free,0
37974108,20267,47104,1000000,Free,0
29261197,29436,44032,1000000,Free,0
58611804,19230,46080,5000000,Free,0
46816433,11126,93184,1000000,Free,0
21715718,23671,93184,1000000,Free,0
55497905,9652,54272,1000000,Free,0
39876921,9626,28672,1000000,Free,0
71017884,29319,26624,5000000,Free,0
58704567,1791,57344,500000,Free,0
25984571,9199,81920,500000,Free,0
72925498,14014,61440,1000000,Free,0
37723260,10366,79872,1000000,Free,0
13204374,47644,27648,1000000,Free,0
85342065,12137,64512,100000,Free,0
35520928,237,26624,100000,Free,0
81421099,6404,47104,500000,Free,0
92941342,6356,84992,500000,Free,0
41534277,169,61440,5000,Paid,2.99
35713793,8,45056,1000,Paid,3.99
81344459,2,83968,500,Paid,2.99
71006821,4450855,68608,100000000,Free,0
61895971,86961,101376,10000000,Free,0
22117473,48701,24576,10000000,Free,0
19578812,15246,79872,1000000,Free,0
73231182,4076,0,100000,Free,0
17566545,530904,52224,10000000,Free,0
46240749,106750,96256,1000000,Free,0
40020833,33785,16384,5000000,Free,0
91357251,4207,95232,500000,Free,0
52974198,58795,78848,10000000,Free,0
47341723,3235,32768,1000000,Free,0
50896881,47031,59392,1000000,Free,0
92242938,131,49152,100000,Free,0
89213295,114,70656,50000,Free,0
59543847,673203,74752,50000000,Free,0
87487894,2178,101376,500000,Free,0
75873686,175625,16384,10000000,Free,0
15357846,8508,55296,500000,Free,0
67131475,3484,57344,1000000,Free,0
60089638,379415,69632,10000000,Free,0
77500184,19245,25600,1000000,Free,0
55872795,24877,55296,5000000,Free,0
84259189,765,52224,1000000,Free,0
68359851,525552,49152,10000000,Free,0
97680932,3762,45056,1000000,Free,0
73268203,141363,8909,10000000,Free,0
85215818,472584,93184,10000000,Free,0
46573307,1329192,99328,50000000,Free,0
44977622,148295,26624,10000000,Free,0
42102465,41273,16384,5000000,Free,0
64293999,278,0,100000,Free,0
96096045,392596,54272,10000000,Free,0
57576965,43060,97280,5000000,Free,0
30394005,514088,84992,10000000,Free,0
13670518,41867,79872,1000000,Free,0
21989879,1014846,57344,50000000,Free,0
14592709,23060,21504,1000000,Free,0
27043059,112080,26624,10000000,Free,0
49252420,15489,61440,1000000,Free,0
22825329,51895,22528,10000000,Free,0
92969156,43060,97280,5000000,Free,0
30714579,525552,49152,10000000,Free,0
78778093,623398,59392,10000000,Free,0
26996786,472584,93184,10000000,Free,0
53405217,66661,22528,5000000,Free,0
94775609,10447,36864,1000000,Free,0
17766807,1574197,37888,50000000,Free,0
33486286,19170,71680,1000000,Free,0
70996763,169609,34816,10000000,Free,0
57930749,6188,50176,500000,Free,0
27766415,1369,10035,500000,Free,0
39493988,2952,37888,500000,Free,0
98973596,731,0,100000,Free,0
78127986,9856,56320,100000,Free,0
39432400,10753,86016,1000000,Free,0
86919240,154,16384,10000,Free,0
76707345,288523,94208,10000000,Free,0
41284110,4522,58368,500000,Free,0
16698117,31100,24576,500000,Paid,3.99
88614757,560,45056,10000,Paid,3.99
90191304,197,11264,1000,Paid,2.99
91952699,63186,16384,10000000,Free,0
92305142,23772,17408,5000000,Free,0
56112453,6007,18432,1000000,Free,0
71790306,2903,16384,1000000,Free,0
44517300,3617,19456,1000000,Free,0
11306056,3063,1638,100000,Free,0
89510244,3234,48128,100000,Free,0
47611883,276,16384,50000,Free,0
47445043,1595,14336,500000,Free,0
89962374,879,0,100000,Free,0
90096677,68559,76800,5000000,Free,0
88042558,61,25600,1000,Free,0
72524825,1123,5837,100000,Free,0
56055356,566,17408,50000,Free,0
33528832,97,3584,1000,Paid,2.99
95912730,38,16384,100,Paid,0.99
80406569,4,43008,100,Paid,0.99
99446131,38,48128,1000,Paid,0.99
91218339,214,68608,5000,Paid,4.99
64460084,248,26624,5000,Paid,2.99
72187931,185,73728,1000,Paid,4.99
77507666,2195,37888,10000,Paid,2.99
83409042,1615,1229,10000,Paid,4.99
95062694,359,17408,5000,Paid,4.99
80063751,38021,19456,10000000,Free,0
49145622,6190,23552,1000000,Free,0
37454074,6903,25600,1000000,Free,0
95694022,13155,84992,1000000,Free,0
30493534,496,96256,100000,Free,0
94906251,418,99328,100000,Free,0
71282470,1160,37888,100000,Free,0
44189275,59917,94208,5000000,Free,0
11572776,1042,49152,100000,Free,0
91011353,73,12288,1000,Paid,2.99
24461845,382,15360,10000,Paid,2.99
99886809,253,84992,10000,Paid,3.99
58748005,3396,9728,50000,Paid,3.99
13053072,38021,19456,10000000,Free,0
52125293,6190,23552,1000000,Free,0
52184650,6903,25600,1000000,Free,0
26193491,13155,84992,1000000,Free,0
69520326,496,96256,100000,Free,0
44773412,418,99328,100000,Free,0
76289648,1160,37888,100000,Free,0
27422973,59917,94208,5000000,Free,0
91138008,1042,49152,100000,Free,0
23559425,73,12288,1000,Paid,2.99
68054540,382,15360,10000,Paid,2.99
61898271,253,84992,10000,Paid,3.99
30713116,3396,9728,50000,Paid,3.99
63031132,4450890,68608,100000000,Free,0
19447924,470713,0,50000000,Free,0
18240391,59729,0,10000000,Free,0
65807292,133117,64512,5000000,Free,0
25101203,108795,50176,10000000,Free,0
64494946,47213,14336,5000000,Free,0
33905365,95537,59392,10000000,Free,0
14434417,66660,22528,5000000,Free,0
67000671,51838,15360,5000000,Free,0
89514764,36028,51200,5000000,Free,0
26846351,528745,60416,10000000,Free,0
80627773,169609,34816,10000000,Free,0
11312964,44062,55296,1000000,Free,0
60321481,392596,54272,10000000,Free,0
50240405,79667,0,10000000,Free,0
22977856,20763,0,5000000,Free,0
36806853,1574204,37888,50000000,Free,0
56802593,123322,25600,10000000,Free,0
85633946,29319,26624,5000000,Free,0
37879565,8126,62464,1000000,Free,0
47241184,623398,59392,10000000,Free,0
22987499,50887,93184,5000000,Free,0
79988544,63160,17408,1000000,Free,0
32425335,13155,84992,1000000,Free,0
90580845,28737,17408,1000000,Free,0
83338091,45579,65536,1000000,Free,0
90804166,19720,41984,1000000,Free,0
54169745,361970,59392,5000000,Free,0
34131882,159619,23552,5000000,Free,0
86486757,354384,72704,10000000,Free,0
35193602,272321,0,10000000,Free,0
38512482,129603,23552,1000000,Paid,2.99
94141761,1135,12288,100000,Paid,9
87914529,578,704,10000,Paid,0.99
92442892,129,2970,10000,Paid,5.49
15347131,63,25600,10000,Paid,9.99
91029537,171,20480,10000,Paid,10
51404097,45,21504,5000,Paid,3.99
98532412,717,5530,5000,Paid,5.99
35965139,2921,25600,100000,Paid,24.99
30284145,1533,43008,50000,Paid,11.99
89806872,92,32768,1000,Paid,79.99
58885500,199,1843,10000,Paid,11.99
14294159,1361,33792,50000,Paid,2.99
49003448,12,3891,1000,Paid,16.99
95440920,15,5939,1000,Paid,3.99
88487400,206,9728,10000,Paid,2.99
22339558,395,19456,1000,Paid,9.99
63123328,15,5120,1000,Paid,14.99
17851656,3,23552,100,Paid,2.99
37695097,35,862,5000,Paid,3.99
19350262,77,10138,5000,Paid,2.99
90378754,51,2458,1000,Paid,29.99
63925961,214,899,10000,Paid,2.99
25169631,104,38912,1000,Paid,2.99
66372691,8,6656,100,Paid,12.99
64097278,45,14336,1000,Paid,4.99
44414744,2,1229,500,Paid,2.99
72374953,80,49152,5000,Paid,14.99
47133492,10,378,1000,Paid,5.99
36079877,156,22528,500,Paid,3.49
52280138,178,4915,1000,Paid,0.99
97565208,168,25600,10000,Paid,24.99
28713470,25,266,1000,Paid,10.99
55792683,163,375,10000,Paid,1.99
88983866,25,1229,1000,Paid,4.99
27455306,133,2867,10000,Paid,2.99
63067061,9,97280,1000,Paid,7.49
68559267,74,2662,1000,Paid,1.5
25756016,3,4710,100,Paid,2.99
40903212,12,5222,1000,Paid,1.99
51108924,17,1843,1000,Paid,9.99
32568417,33,54272,1000,Paid,3.99
22817291,492,39936,10000,Paid,7.99
15213844,41,14336,1000,Paid,9.99
76233954,625,8602,10000,Paid,3.99
82326036,12,18432,1000,Paid,19.99
20145101,64,41984,1000,Paid,29.99
73819453,11,102400,500,Paid,15.99
68483442,4,3482,500,Paid,0.99
13371438,214,69632,1000,Paid,33.99
35502635,66,2662,5000,Paid,0.99
65186441,59158,11264,1000000,Free,0
46366146,73118,37888,1000000,Free,0
49319961,102858,10035,1000000,Free,0
18074619,2094,23552,500000,Free,0
74901628,236,18432,50000,Free,0
31145822,33033,7578,5000000,Free,0
50094282,78825,11264,1000000,Free,0
79955284,18674,0,1000000,Free,0
53359483,250,23552,100000,Free,0
75628029,6266,34816,500000,Free,0
71640341,2657,24576,500000,Free,0
17652618,4476,20480,500000,Free,0
33519868,156410,14336,5000000,Free,0
29738631,2006,70656,50000,Free,0
14944669,6099,38912,500000,Free,0
83148359,23160,26624,1000000,Free,0
79786903,8348,2662,500000,Free,0
91124850,7837,21504,100000,Free,0
35952901,6185,38912,100000,Free,0
76662860,3803,16384,100000,Free,0
79430184,1838,21504,100000,Free,0
77722681,3707,10240,500000,Free,0
19778089,315,22528,100000,Free,0
88047479,87418,14336,1000000,Free,0
49990177,21189,36864,1000000,Free,0
30110518,1746,16384,50000,Free,0
30665163,69126,62464,1000000,Free,0
77981259,453,11264,100000,Free,0
42530729,10710,8704,100000,Free,0
18856175,700,37888,100000,Free,0
69025830,914,0,100000,Free,0
88011737,503,22528,50000,Free,0
38847480,488,17408,100000,Free,0
51084107,190,7885,100000,Free,0
38765223,15,39936,1000,Free,0
94075218,26862,30720,500000,Free,0
16832014,100082,3789,1000000,Free,0
69239024,27,28672,10000,Free,0
41670185,72167,16384,1000000,Free,0
45110700,21,20480,1000,Free,0
66662782,6035,9114,100000,Free,0
21949999,9945,99328,500000,Free,0
18522335,4318,12288,100000,Free,0
50003909,78,73728,50000,Free,0
62252757,47,21504,10000,Free,0
24753342,650,27648,100000,Free,0
93225909,3498,6758,100000,Free,0
23357650,3052,12288,100000,Free,0
67678374,1747,6042,100000,Free,0
21040802,45,20480,5000,Free,0
31279505,1686,15360,100000,Free,0
26486326,529,26624,100000,Free,0
60320337,1388,3379,100000,Free,0
43768704,572,45056,50000,Free,0
49542513,92,32768,1000,Paid,79.99
89070319,1135,12288,100000,Paid,9
91135389,21189,36864,1000000,Free,0
43468699,54,17408,5000,Free,0
71785937,275,5939,10000,Free,0
83240565,2159,11264,10000,Free,0
76850799,2951,16384,50000,Free,0
70050940,2921,25600,100000,Paid,24.99
76121234,84,6246,10000,Free,0
87351222,5521,22528,100000,Free,0
41361883,2108,28672,50000,Free,0
61693403,73,6451,10000,Free,0
30541851,63,25600,10000,Paid,9.99
14865467,408,61440,50000,Free,0
65985006,171,20480,10000,Paid,10
88636315,33,8192,10000,Free,0
27310296,197,20480,10000,Free,0
74226056,272,6554,50000,Free,0
93884507,4852,34816,100000,Free,0
60876210,12,3891,1000,Paid,16.99
23199029,1533,43008,50000,Paid,11.99
30524533,51,2458,1000,Paid,29.99
28113120,38,71680,5000,Free,0
68675486,15,5120,1000,Paid,14.99
77235555,90,21504,1000,Free,0
86745611,1288,38912,100000,Free,0
97902625,1545,75776,100000,Free,0
34777055,199,1843,10000,Paid,11.99
11975187,283,12288,5000,Free,0
51354657,460,13312,10000,Free,0
45546136,129,2970,10000,Paid,5.49
26919395,80,49152,5000,Paid,14.99
93298529,395,19456,1000,Paid,9.99
17802380,214,69632,1000,Paid,33.99
38571094,17,6963,1000,Free,0
96512116,513,12288,5000,Free,0
62115724,168,5939,10000,Free,0
24778526,64,41984,1000,Paid,29.99
33902037,168,25600,10000,Paid,24.99
47197184,82,43008,5000,Free,0
78981077,8,6656,100,Paid,12.99
87439737,112,13312,1000,Free,0
52755707,92,1536,10000,Free,0
65963262,83,3277,10000,Free,0
96298626,3,7885,5000,Free,0
82285033,6,1331,100,Paid,39.99
25846704,343,26624,50000,Free,0
59908079,717,5530,5000,Paid,5.99
60550010,137,11264,1000,Free,0
37135788,206,9728,10000,Paid,2.99
43522282,12,18432,1000,Paid,19.99
33543018,9,2970,500,Free,0
54780356,3,22528,100,Free,0
94628963,2,16384,500,Free,0
78069940,20,19456,1000,Free,0
84547279,3,10240,100,Free,0
70983508,1,22528,10,Free,0
57494444,3,20480,100,Free,0
82131327,4,2560,5,Free,0
54951713,2,24576,50,Free,0
66256670,4,25600,1,Free,0
52749341,2,29696,50,Free,0
51052933,3,54272,10,Free,0
70160441,2,84992,10,Free,0
71809921,1,4710,5,Free,0
43995434,10,47104,100,Free,0
85267549,28,5837,5000,Free,0
97043783,1,4301,10,Free,0
29885659,14,7168,100,Free,0
83950153,5,11264,100,Free,0
69624435,1,5734,10,Free,0
81610368,1,3379,10,Free,0
11340085,2,7270,5,Free,0
41506577,2094,23552,500000,Free,0
84002988,496,24576,100000,Free,0
90413699,87418,14336,1000000,Free,0
75798966,44,34816,10000,Free,0
21190420,10,4403,1000,Free,0
77183214,124,44032,10000,Free,0
45906813,2014,70656,50000,Free,0
71991080,503,22528,50000,Free,0
73948337,21,20480,1000,Free,0
11986017,11,25600,1000,Free,0
59291216,573,2048,100000,Free,0
35768653,700,37888,100000,Free,0
55629379,163,40960,10000,Free,0
46145586,330,17408,50000,Free,0
45268696,453,11264,100000,Free,0
78923485,24,4506,1000,Free,0
21186693,1686,15360,100000,Free,0
61641586,531,2355,100000,Free,0
61229191,20,40960,5000,Free,0
52653567,3596,8602,1000000,Free,0
29722351,56,11264,10000,Free,0
63568644,9,2970,500,Free,0
33904834,27,15360,5000,Free,0
42318998,63,24576,10000,Free,0
29693034,2657,24576,500000,Free,0
54900294,3,22528,100,Free,0
99024706,123,88064,10000,Free,0
31038524,315,22528,100000,Free,0
39300769,2,11264,100,Free,0
13800372,26,975,5000,Free,0
58882265,122,980,10000,Free,0
57937696,17,6144,10000,Free,0
19084745,623,20480,50000,Free,0
87549982,6,26624,1000,Free,0
27567876,6,13312,1000,Free,0
58899132,7,2765,1000,Free,0
41892774,253,4301,50000,Free,0
56910232,3786,28672,50000,Free,0
61950560,1,6246,100,Free,0
79631122,10,15360,1000,Free,0
71792057,66,1229,50000,Free,0
57016223,65,37888,10000,Free,0
94698557,1747,6042,100000,Free,0
56320423,17,14336,1000,Free,0
93123515,28,2355,10000,Free,0
40775441,292,2765,100000,Free,0
45679284,19,2253,5000,Free,0
86630472,23160,26624,1000000,Free,0
78230204,49173,4096,10000000,Free,0
74903077,22492,1536,1000000,Free,0
40626937,1403,3789,100000,Free,0
60922620,4919,2867,1000000,Free,0
77298129,13762,3994,1000000,Free,0
46130210,6086,3174,1000000,Free,0
61708238,1200,2867,100000,Free,0
84188392,76480,20480,1000000,Free,0
21720764,271445,10138,5000000,Free,0
57532806,225103,5427,5000000,Free,0
17646426,33177,10240,1000000,Free,0
66627373,54768,2662,5000000,Free,0
94753573,25562,31744,5000000,Free,0
95663297,16404,2355,1000000,Free,0
42986914,2508,6144,500000,Free,0
61209166,79658,17408,5000000,Free,0
90317376,374,20480,50000,Free,0
24525813,1259075,63488,10000000,Free,0
91246656,4751,0,1000000,Free,0
26230384,60562,15360,5000000,Free,0
54254190,22098,18432,1000000,Free,0
71458637,231325,5530,10000000,Free,0
37848225,13223,2867,10000000,Free,0
91150777,479908,15360,10000000,Free,0
77912369,540930,5427,10000000,Free,0
67110697,1225339,0,100000000,Free,0
15917154,19583,37888,1000000,Free,0
30311546,79129,23552,5000000,Free,0
71782667,382120,28672,10000000,Free,0
13101565,412725,35840,10000000,Free,0
84260500,1157004,34816,50000000,Free,0
80584125,138026,2765,5000000,Free,0
63231910,4253,4198,100000,Free,0
28629323,309872,87040,10000000,Free,0
18807864,479909,15360,10000000,Free,0
86277632,17955,91136,500000,Free,0
56516260,51502,20480,5000000,Free,0
11624557,58341,9523,1000000,Free,0
42054147,1157003,34816,50000000,Free,0
58924159,161610,16384,5000000,Free,0
14992462,19446,0,1000000,Free,0
35514904,1225367,0,100000000,Free,0
40661126,33249,8602,1000000,Free,0
23521501,51504,20480,5000000,Free,0
72460140,852455,69632,10000000,Free,0
93549239,900064,13312,10000000,Free,0
14000254,3677,51200,100000,Free,0
55158237,79129,23552,5000000,Free,0
18911801,382121,28672,10000000,Free,0
25942298,207712,0,10000000,Free,0
39345738,2052,7168,100000,Free,0
50781439,79130,23552,5000000,Free,0
56871954,852455,69632,10000000,Free,0
40350047,900064,13312,10000000,Free,0
75632763,624557,57344,10000000,Free,0
64677443,33249,8602,1000000,Free,0
57864616,79130,23552,5000000,Free,0
70777196,141613,22528,10000000,Free,0
12123668,6210998,15360,100000000,Free,0
50112512,94294,30720,10000000,Free,0
14274232,608753,30720,10000000,Free,0
57433935,38961,27648,5000000,Free,0
19791279,973270,20480,50000000,Free,0
21952630,909226,43008,100000000,Free,0
80266130,857923,18432,50000000,Free,0
16832743,35563,4301,1000000,Free,0
94593137,106798,30720,5000000,Free,0
75146585,8820,33792,5000000,Free,0
42188342,37186,8090,1000000,Free,0
94693629,25714,12288,1000000,Free,0
34657173,44255,15360,10000000,Free,0
58328448,18252,10240,10000000,Free,0
68961954,42750,10138,10000000,Free,0
14510693,3656,9216,1000000,Free,0
56067273,216741,0,5000000,Free,0
93530999,662287,21504,10000000,Free,0
85533498,30834,13312,1000000,Free,0
12953646,367290,11264,10000000,Free,0
66211749,2588,21504,1000000,Free,0
38713556,162655,8294,10000000,Free,0
97733173,171584,12288,10000000,Free,0
69002681,244141,7475,10000000,Free,0
45124837,142512,15360,10000000,Free,0
13463284,109124,22528,10000000,Free,0
56896667,135043,11264,10000000,Free,0
45143374,108592,8499,10000000,Free,0
96156287,1315242,0,50000000,Free,0
66154207,48732,20480,10000000,Free,0
41160430,308234,38912,10000000,Free,0
23466580,178497,9318,10000000,Free,0
36072465,68406,24576,10000000,Free,0
35179663,18364,29696,1000000,Free,0
34940913,9189,100352,1000000,Free,0
95263128,23187,25600,1000000,Free,0
37251429,9975,18432,1000000,Free,0
37073842,7793,6246,500000,Free,0
39844868,9701,14336,500000,Free,0
67949979,31519,21504,1000000,Free,0
25706033,213735,44032,10000000,Free,0
15527836,6211039,15360,100000000,Free,0
94594735,42871,23552,1000000,Free,0
72632174,315908,53248,10000000,Free,0
12610569,79261,58368,5000000,Free,0
84185482,284725,20480,10000000,Free,0
58456281,67071,40960,1000000,Free,0
51466050,46153,17408,10000000,Free,0
94707561,101883,13312,10000000,Free,0
73510408,1659,33792,50000,Free,0
14439300,9975,18432,1000000,Free,0
80489482,28523,29696,5000000,Free,0
95923297,37253,31744,1000000,Free,0
98275877,284721,20480,10000000,Free,0
76509931,3420,13312,100000,Free,0
51744591,7193,7475,500000,Free,0
72168567,2278,12288,500000,Free,0
72529265,5121,9011,500000,Free,0
96533441,39735,18432,5000000,Free,0
61271930,9701,14336,500000,Free,0
57483115,1558,21504,100000,Free,0
87908812,213735,44032,10000000,Free,0
92179198,16966,34816,1000000,Free,0
14100921,6211039,15360,100000000,Free,0
62001364,41986,26624,5000000,Free,0
92292222,186116,34816,5000000,Free,0
28390156,13085,2765,1000000,Free,0
36491408,315908,53248,10000000,Free,0
61811076,28523,29696,5000000,Free,0
21802550,44588,20480,5000000,Free,0
70245093,4158,23552,500000,Free,0
43741826,909204,43008,100000000,Free,0
81356462,279428,16384,10000000,Free,0
50901365,33583,12288,1000000,Free,0
51688896,94205,6656,1000000,Free,0
80353704,95520,15360,10000000,Free,0
15506706,46153,17408,10000000,Free,0
13475526,68406,24576,10000000,Free,0
93841824,181798,22528,10000000,Free,0
38093171,142512,15360,10000000,Free,0
93198594,39735,18432,5000000,Free,0
93537391,5121,9011,500000,Free,0
16739571,9701,14336,500000,Free,0
86288423,13085,2765,1000000,Free,0
29394126,28523,29696,5000000,Free,0
